country,search_keyword,title,company,location,salary_min,salary_max,contract_type,created,description,url,skill_python,skill_sql,skill_power_bi,skill_excel,skill_tableau,skill_spark,skill_airflow,skill_snowflake,skill_aws,skill_azure,skill_r,skill_sas
gb,data analyst,Finance Data Analyst,Change Recruitment,"Edinburgh Technopole, Milton Bridge",45000.0,55000.0,permanent,2026-06-19 19:19:56+00:00,change accountancy and finance is partnering with a growing professional services company in edinburgh to fill a new role on their team. this position will focus on integrating financial insights and leading process improvements. the ideal candidate will have a solid background in ledger accounting and experience in process enhancement. proficiency in power bi or similar tools is essential for report development and financial analysis. applicants should have a fundamental understanding of finan…,https://www.adzuna.co.uk/jobs/land/ad/5769495502?se=PN_RPK908RG7qsG4PpJjZQ&utm_medium=api&utm_source=6c368b7e&v=7FD489912DB1B05B30A861B55ECE0BAC3D91AFFF,False,False,True,False,False,False,False,False,False,False,False,False
gb,data analyst,Data Analyst,Robert Half,"Tetbury, Gloucestershire",44661.93,44661.93,contract,2026-06-05 22:30:50+00:00,"contract data analyst role: data analyst rate: competitive location: gloucestershire contract length: initially 3 months working pattern: full-time, 5 days per week (hybrid - 1-2 days per week on-site) my client is seeking an experienced data analyst to join their team on an initial three-month contract. this role will support the day-to-day running of the data function, delivering management reporting, business analysis and data-driven insights across the organisation. the successful candidate…",https://www.adzuna.co.uk/jobs/details/5753635847?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
gb,data analyst,Data Analyst,NECSWS,"Hemel Hempstead, Hertfordshire",48615.26,48615.26,,2026-06-26 01:28:24+00:00,"job description as a member of the healthcare team, the healthcare data analyst plays a key role in the analysis, interpretation and presentation of healthcare data across nec’s services, for delivery to a wide-range of healthcare related organisations. based upon the underlying data captured through nec’s healthcare services, the focus of the role is to work with customers, prospects and other nec staff to understand reporting requirements from this data, and to use reporting tools such as pow…",https://www.adzuna.co.uk/jobs/details/5776994627?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
gb,data analyst,Data Analyst,Omnia Resourcing,"Annesley, Nottingham",46566.88,46566.88,permanent,2026-06-30 01:35:47+00:00,"data analyst location: annesley, nottinghamshire salary: negotiable depending on experience contract type: permanent secure permanent position! omnia resourcing is recruiting on behalf of our client for a talented and motivated data analyst to join their growing team in annesley. this is an excellent opportunity for a recent graduate or an experienced analyst looking to develop their career within a dynamic business. you will play a key role in transforming data into meaningful insights that su…",https://www.adzuna.co.uk/jobs/details/5781531084?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
gb,data analyst,Data Analyst,Ocho People,"County Antrim, Northern Ireland",30000.0,40000.0,permanent,2026-06-17 18:11:18+00:00,"data analyst data analyst role within a well-established uk food and drink co-operative focus on analytics, automation, dashboards and data quality belfast based, full-time permanent salary £30,000 to £40,000 about the company our client is a well-established, fast-moving consumer goods business with operations throughout the uk and ireland, supplying products across both markets and exporting to over 45 countries worldwide. with a large and diverse workforce spanning multiple disciplines, this…",https://www.adzuna.co.uk/jobs/details/5766925106?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
gb,data analyst,Data Analyst,Robert Half,"Leeds, West Yorkshire",35000.0,45000.0,permanent,2026-06-11 17:07:53+00:00,"robert half has partnered exclusively with a growing professional services organisation seeking a talented data analyst to join their expanding data and technology team. this is an excellent opportunity for an analytical professional with experience in power bi, sql, and data modelling to play a key role in driving business intelligence and data-driven decision-making. please note this role is 5 days a week onsite in leeds city centre during probation. after probation you have the option to wor…",https://www.adzuna.co.uk/jobs/details/5760090750?utm_medium=api&utm_source=6c368b7e,False,True,True,False,False,False,False,False,False,False,False,False
gb,data analyst,Data Analyst,SThree UK,"Manchester, Greater Manchester",0.0,156000.0,,2026-06-06 04:25:54+00:00,"my client within investment management are looking for a data analyst to work on a data programme. skills & experience source to data mapping across complex datasets strong data analysis, data quality documentation, audit, data dictionaries & assumptions strong sql & excel. contract: 12 months rate: up to £600 via umbrella location: manchester - 4 days per week in the office. if you are keen to explore this, send over you up to date cv and the best number to reach you on and i'll give you a cal…",https://www.adzuna.co.uk/jobs/details/5753933800?utm_medium=api&utm_source=6c368b7e,False,True,False,True,False,False,False,False,False,False,False,False
gb,data analyst,Data Analyst,Infinity Quest UK,UK,51511.18,51511.18,,2026-06-22 18:48:22+00:00,"job description: we are looking for a technical data analyst with strong sql and data analysis capability who can translate business requirements into technical specifications and work closely with data modelers and engineering teams. the role is technical first, not coding heavy, and requires strong communication. experience: 5-10 years in data analysis / sql / functional technical roles. key responsibilities: data analysis across oracle/supply chain datasets sql querying to extract, validate,…",https://www.adzuna.co.uk/jobs/details/5772705737?utm_medium=api&utm_source=6c368b7e,False,True,False,False,False,False,False,False,False,False,False,False
gb,data analyst,Data Analyst,ABM UK,"Leamouth, East London",42318.87,42318.87,,2026-05-20 17:02:12+00:00,"location: pier walk, london shift pattern: monday - friday, 8am - 5pm, 40 hours per week salary: £38,000.00 per annum if you require any additional support or adjustments during the recruitment process, please don't hesitate to contact our recruitment department at recruitment@abm.com. we're here to help! role overview and purpose the data analyst role will support the tfl mechanical & electrical contract to support contractual performance and data consistency. the candidate will work within th…",https://www.adzuna.co.uk/jobs/details/5735254850?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
gb,data analyst,Data Analyst,Test Triangle,"Woosehill, Wokingham",35459.2,35459.2,contract,2026-06-18 06:10:50+00:00,"data analyst – eia/fes (dap & palantir foundry) role purpose support energy insights & analysis (eia) and future energy scenarios (fes) by delivering high‑quality analysis, dashboards and data products on neso’s data & analytics platform (dap) using palantir foundry . the role focuses on transforming complex energy system data into trusted insights that inform modelling, scenario development and strategic decision‑making. key responsibilities perform exploratory and structured analysis on large…",https://www.adzuna.co.uk/jobs/details/5767602302?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
gb,data analyst,Data Analyst,hireful,"Gainsborough, Lincolnshire",34754.07,34754.07,permanent,2026-06-05 17:42:40+00:00,"if you’re driven by turning complex data into clear, actionable insight, this is your chance to shape decisions that impact entire communities. as our data analyst, you’ll blend information from on‑premise systems, hosted saas platforms and direct sql sources to create powerful management dashboards and meaningful analysis—ideally using power bi. you’ll interpret performance trends, uncover patterns and present insights that help colleagues across the organisation operate smarter and faster. fr…",https://www.adzuna.co.uk/jobs/details/5753328484?utm_medium=api&utm_source=6c368b7e,False,True,True,False,False,False,False,False,False,False,False,False
gb,data analyst,Data Analyst,interactive investor,"Hulme, Manchester",50107.32,50107.32,,2026-06-25 16:34:09+00:00,"title: data analyst location: hybrid, 3 days a week in manchester, 2 day remote salary: from £33,000 who we are: interactive investor is an award-winning investment platform that puts its customers in control of their financial future. we’ve been helping investors for nearly 30 years. we’ve seen market highs and lows and been resilient throughout. we’re now the uk’s number one flat-fee investment platform, with assets under administration approaching £75 billion and over 450,000 customers. for …",https://www.adzuna.co.uk/jobs/details/5776438250?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
gb,data analyst,Data Analyst,Solirius Reply,"London, UK",40000.0,85000.0,,2026-05-22 11:06:12+00:00,"about us: solirius reply , part of the reply group , is a technology consultancy and digital transformation partner that helps organisations solve complex challenges through strategy, design, engineering, and delivery. we work closely with our clients to deliver secure, accessible, user-focused services that evolve with their needs. by combining deep technical expertise with people-centred design, we create solutions that deliver meaningful, lasting impact. our consultants partner directly with…",https://www.adzuna.co.uk/jobs/details/5737508609?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
gb,data analyst,Data Analyst,Beyond,"Manchester, Greater Manchester",39901.63,39901.63,,2026-05-29 17:49:36+00:00,"work where work matters. we are a global technology group built for what's next, offering high calibre professionals the platform for high stakes work, the kind of work that defines an entire career. when you join us, you're not just taking on projects, you're solving problems that don't even have answers yet. you will join an exclusive roster of talent that global leaders, including google, snap, diageo, paypal, and jaguar land rover call when deadlines seem impossible, when others have alread…",https://www.adzuna.co.uk/jobs/details/5744690146?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
